game_id,h_f1_avg_runs_scored_30,h_f2_avg_runs_allowed_30,h_f3_team_batting_avg_30,h_f4_pitcher_runs_avg,h_f5_total_win_pct,h_f6_ha_win_pct,a_f1_avg_runs_scored_30,a_f2_avg_runs_allowed_30,a_f3_team_batting_avg_30,a_f4_pitcher_runs_avg,a_f5_total_win_pct,a_f6_ha_win_pct,target
20230516_LG_KT_0,5.266666666666667,4.433333333333334,0.2882527147087858,1.8571428571428572,0.6122448979591837,0.55,3.8333333333333335,5.3,0.25070688030160226,2.9,0.3191489361702128,0.2727272727272727,1
20230517_LG_KT_0,5.266666666666667,4.766666666666667,0.2844488188976378,0.75,0.6,0.5238095238095238,4.0,5.433333333333334,0.2539831302717901,3.0,0.3333333333333333,0.30434782608695654,0
20230518_LG_KT_0,5.433333333333334,4.833333333333333,0.2932551319648094,3.0,0.6078431372549019,0.5454545454545454,4.0,5.5,0.25679475164011245,1.8571428571428572,0.32653061224489793,0.2916666666666667,0
20230519_LG_한화_0,5.633333333333334,4.933333333333334,0.29571984435797666,3.4,0.6153846153846154,0.5652173913043478,3.466666666666667,4.166666666666667,0.22442899702085403,2.0,0.44,0.5,0
20230520_LG_한화_0,5.566666666666666,4.766666666666667,0.29296875,1.3636363636363635,0.6226415094339622,0.5833333333333334,3.3333333333333335,4.133333333333334,0.22266401590457258,0.0,0.43137254901960786,0.4782608695652174,1
20230521_LG_한화_0,5.2,4.533333333333333,0.2862706913339825,2.25,0.6111111111111112,0.56,3.3666666666666667,4.1,0.2232055063913471,2.7,0.4230769230769231,0.4583333333333333,0
20230530_LG_롯데_0,4.9,3.933333333333333,0.28434197886647455,1.75,0.6229508196721312,0.5769230769230769,4.466666666666667,3.3,0.25478348439073517,2.2,0.5454545454545454,0.5652173913043478,0
20230531_LG_롯데_0,4.866666666666666,3.9,0.28557692307692306,3.1666666666666665,0.6290322580645161,0.5925925925925926,4.266666666666667,3.2333333333333334,0.2517694641051567,2.375,0.5357142857142857,0.5416666666666666,1
20230601_LG_롯데_0,4.8,4.133333333333334,0.2848893166506256,1.3076923076923077,0.6190476190476191,0.5714285714285714,4.5,3.066666666666667,0.25630676084762866,2.8181818181818183,0.543859649122807,0.56,0
20230602_LG_NC_0,4.8,3.933333333333333,0.28695652173913044,2.3,0.625,0.5862068965517241,4.133333333333334,4.1,0.26576139670223087,2.3,0.4576271186440678,0.5,1
