idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20240330011,SSG,1,0,0,6,0,0,2,0,0,1,-,-,-,-,-,-,-,-,-,9,12,1,8,2024,3,30,5,삼성,SSG,0,대구,24000,17:00,20:46,3:46
20240330003,삼성,-1,0,0,2,1,1,0,1,1,0,-,-,-,-,-,-,-,-,-,6,11,1,6,2024,3,30,5,삼성,SSG,0,대구,24000,17:00,20:46,3:46
20240330005,LG,-1,0,0,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,3,7,0,2,2024,3,30,5,키움,LG,0,고척,13462,17:01,19:45,2:44
20240330008,키움,1,0,3,3,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,8,12,0,3,2024,3,30,5,키움,LG,0,고척,13462,17:01,19:45,2:44
20240331010,KT,-1,0,0,0,1,0,0,0,0,2,-,-,-,-,-,-,-,-,-,3,7,0,2,2024,3,31,6,한화,KT,0,한밭,12000,14:00,16:43,2:43
20240331004,한화,1,0,7,4,0,0,0,2,1,-,-,-,-,-,-,-,-,-,-,14,18,1,3,2024,3,31,6,한화,KT,0,한밭,12000,14:00,16:43,2:43
20240331006,KIA,1,0,0,0,0,3,0,1,3,2,-,-,-,-,-,-,-,-,-,9,14,0,6,2024,3,31,6,두산,KIA,0,잠실,23750,14:01,17:08,3:07
20240331001,두산,-1,0,0,0,0,0,0,0,1,2,-,-,-,-,-,-,-,-,-,3,8,0,5,2024,3,31,6,두산,KIA,0,잠실,23750,14:01,17:08,3:07
20240331009,NC,1,0,3,0,2,0,0,0,2,0,0,1,-,-,-,-,-,-,-,8,11,0,14,2024,3,31,6,롯데,NC,0,사직,21578,14:00,19:07,5:07
20240331002,롯데,-1,0,0,0,0,0,1,4,2,0,0,0,-,-,-,-,-,-,-,7,17,0,3,2024,3,31,6,롯데,NC,0,사직,21578,14:00,19:07,5:07
20240331011,SSG,1,0,3,0,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,4,11,0,6,2024,3,31,6,삼성,SSG,0,대구,22886,13:59,17:35,3:36
20240331003,삼성,-1,0,0,0,2,0,1,0,0,0,0,0,-,-,-,-,-,-,-,3,6,0,4,2024,3,31,6,삼성,SSG,0,대구,22886,13:59,17:35,3:36
20240331005,LG,-1,0,0,0,0,0,0,0,0,4,-,-,-,-,-,-,-,-,-,4,8,0,2,2024,3,31,6,키움,LG,0,고척,11822,14:00,16:49,2:49
20240331008,키움,1,1,1,0,1,0,0,5,0,-,-,-,-,-,-,-,-,-,-,8,14,0,5,2024,3,31,6,키움,LG,0,고척,11822,14:00,16:49,2:49
